Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
702,54.26777276,-27.53747547,-11.92488106,-9.853174878,3.648619853787373,-0.489881177,
703,76.40943909934786,-31.87164879,-13.4568653,-13.74097661,3.909773411784532,-0.933120869,
907,135.2121014627683,-55.16076579,-14.36079692,-24.37878286,6.5531969785614415,-1.352748302,
704,114.2342342,-57.85844894,-14.94474398,-20.84094448,7.507455455,-1.160059792,
705,125.1200651885669,-73.49494577,-15.52590882,-23.07963367,9.938997674,-1.104222479,
E,106.00216627713176,-48.30147084,-13.60213199,-19.21089189,6.0383375469015785,-1.005880578,
F,133.48811918960007,-59.34368514,-13.28579342,-24.19376516,7.286224199366624,-1.072057018,
25m,136.54725833548443,-59.67067648,-15.0816629,-24.70997587,7.306770559259229,-1.410822377,
NC_1_1,125.2913923404062,-43.24924399,-13.56130114,-22.39742305,4.731369595711488,-1.314920181,1
NC_1_2,89.64531958841111,-53.8683,-14.75321371,-16.52958102,7.387438011991791,-0.912755787,3
NC_3_1,117.04447237533277,-80.95847181,-16.06897007,-21.86977674,11.40982443739395,-0.968663179,3
NC_1_3,102.42568989398146,-40.64108709,-14.23807422,-18.40702873,4.824692681633999,-1.212128263,2
